1.59403	2	81.8882	1	382	28
1.59416	3	74.6477	1	382	28
1.59428	4	71.3523	1	382	28
1.59441	5	73.208	1	382	28
1.59453	6	65.3671	1	382	28
1.59466	1	82.0881	1	382	28
1.59467	1	76.0755	1	382	28
1.59467	1	72.756	1	382	28
1.59468	1	71.7919	1	382	28
1.59469	1	65.02	1	382	28
1.62703	2	82.08	1	382	28
1.62715	3	76.7407	1	382	28
1.62728	4	70.2185	1	382	28
1.6274	5	70.8243	1	382	28
1.62753	6	67.5109	1	382	28
1.62765	1	81.4916	1	382	28
1.62766	1	76.4442	1	382	28
1.62767	1	71.4052	1	382	28
1.62768	1	70.7002	1	382	28
1.62769	1	67.5963	1	382	28
1.66003	2	81.5816	1	382	28
1.66015	3	75.3235	1	382	28
1.66028	4	71.0034	1	382	28
1.6604	5	69.0125	1	382	28
1.66053	6	67.1929	1	382	28
1.66065	1	80.9648	1	382	28
1.66066	1	74.8121	1	382	28
1.66067	1	69.6934	1	382	28
1.66068	1	69.6561	1	382	28
1.66069	1	67.65	1	382	28
1.69303	2	81.4882	1	382	28
1.69315	3	74.7084	1	382	28
1.69328	4	70.0173	1	382	28
1.6934	5	68.834	1	382	28
1.69353	6	66.5159	1	382	28
1.69365	1	79.6559	1	382	28
1.69366	1	75.233	1	382	28
1.69367	1	69.9856	1	382	28
1.69368	1	67.9807	1	382	28
1.69369	1	67.1571	1	382	28
1.72602	2	79.5538	1	382	28
1.72615	3	75.7813	1	382	28
1.72627	4	69.7582	1	382	28
1.7264	5	68.8794	1	382	28
1.72652	6	67.4573	1	382	28
1.72665	1	79.3403	1	382	28
1.72666	1	74.3905	1	382	28
1.72667	1	69.97	1	382	28
1.72668	1	70.2019	1	382	28
1.72668	1	68.8929	1	382	28
1.75902	2	79.5465	1	382	28
1.75915	3	74.0529	1	382	28
1.75927	4	71.4382	1	382	28
1.7594	5	67.7799	1	382	28
1.75952	6	67.1343	1	382	28
1.75965	1	79.254	1	382	28
1.75966	1	73.8906	1	382	28
1.75966	1	71.5434	1	382	28
1.75967	1	67.9106	1	382	28
1.75968	1	67.4747	1	382	28
1.79202	2	79.1461	1	382	28
1.79214	3	74.3865	1	382	28
1.79227	4	72.1843	1	382	28
1.79239	5	65.0755	1	382	28
1.79252	6	68.6459	1	382	28
1.79264	1	80.0349	1	382	28
1.79265	1	75.4181	1	382	28
1.79266	1	74.2013	1	382	28
1.79267	1	66.8731	1	382	28
1.79268	1	67.1365	1	382	28
1.82502	2	79.4198	1	382	28
1.82514	3	76.1726	1	382	28
1.82527	4	76.112	1	382	28
1.82539	5	67.5789	1	382	28
1.82552	6	67.7286	1	382	28
1.82564	1	80.9187	1	382	28
1.82565	1	77.0347	1	382	28
1.82566	1	75.5782	1	382	28
1.82567	1	69.9999	1	382	28
1.82568	1	67.9473	1	382	28
1.85802	2	81.1307	1	382	28
1.85814	3	76.7462	1	382	28
1.85826	4	76.434	1	382	28
1.85839	5	68.8414	1	382	28
1.85851	6	68.3787	1	382	28
1.85864	1	79.5797	1	382	28
1.85865	1	76.4417	1	382	28
1.85866	1	76.9655	1	382	28
1.85867	1	67.1649	1	382	28
1.85868	1	70.0384	1	382	28
1.89101	2	79.8133	1	382	28
1.89114	3	76.8025	1	382	28
1.89126	4	76.7015	1	382	28
1.89139	5	67.1002	1	382	28
1.89151	6	68.8628	1	382	28
1.89164	1	80.5905	1	382	28
1.89165	1	76.9956	1	382	28
1.89166	1	76.6182	1	382	28
1.89166	1	67.4762	1	382	28
1.89167	1	68.6342	1	382	28
1.92401	2	80.4556	1	382	28
1.92414	3	75.5063	1	382	28
1.92426	4	77.2287	1	382	28
1.92439	5	69.4751	1	382	28
1.92451	6	66.4752	1	382	28
1.92464	1	80.4226	1	382	28
1.92464	1	75.5243	1	382	28
1.92465	1	76.5197	1	382	28
1.92466	1	72.1294	1	382	28
1.92467	1	67.6996	1	382	28
1.95713	3	74.2076	1	382	28
1.95726	4	74.9741	1	382	28
1.95738	5	71.0321	1	382	28
1.95751	6	62.0093	1	382	28
1.95763	1	72.8736	1	382	28
1.95764	1	76.1455	1	382	28
1.95765	1	71.473	1	382	28
1.95766	1	65.625	1	382	28
1.95776	2	80.8846	1	382	28
1.95788	1	81.3012	1	382	28
1.99013	3	72.2207	1	382	28
1.99026	4	78.8738	1	382	28
1.99038	5	71.4971	1	382	28
1.99051	6	65.8419	1	382	28
1.99063	1	72.5429	1	382	28
1.99064	1	80.0367	1	382	28
1.99065	1	73.6862	1	382	28
1.99066	1	66.1162	1	382	28
1.99076	2	78.4738	1	382	28
1.99088	1	79.3013	1	382	28
2.02313	3	72.841	1	382	28
2.02325	4	78.7186	1	382	28
2.02338	5	72.5149	1	382	28
2.0235	6	67.1604	1	382	28
2.02363	1	73.5054	1	382	28
2.02364	1	79.0172	1	382	28
2.02365	1	72.5783	1	382	28
2.02366	1	65.1991	1	382	28
2.02375	2	79.604	1	382	28
2.02388	1	80.0653	1	382	28
2.05613	3	73.9031	1	382	28
2.05625	4	77.5723	1	382	28
2.05638	5	71.0895	1	382	28
2.0565	6	65.7443	1	382	28
2.05663	1	73.5848	1	382	28
2.05664	1	77.3074	1	382	28
2.05665	1	68.742	1	382	28
2.05665	1	64.6313	1	382	28
2.05675	2	80.2603	1	382	28
2.05688	1	80.6602	1	382	28
2.08913	3	74.6146	1	382	28
2.08925	4	76.3874	1	382	28
2.08938	5	67.4482	1	382	28
2.0895	6	66.9296	1	382	28
2.08963	1	74.8932	1	382	28
2.08963	1	75.0479	1	382	28
2.08964	1	65.9197	1	382	28
2.08965	1	66.4974	1	382	28
2.08975	2	81.0182	1	382	28
2.08988	1	82.0731	1	382	28
2.12212	3	73.5798	1	382	28
2.12225	4	76.2359	1	382	28
2.12237	5	67.4895	1	382	28
2.1225	6	67.9332	1	382	28
2.12262	1	71.7113	1	382	28
2.12263	1	76.3474	1	382	28
2.12264	1	68.7702	1	382	28
2.12265	1	66.9978	1	382	28
2.12275	2	83.0789	1	382	28
2.12287	1	82.9189	1	382	28
2.15512	3	71.9027	1	382	28
2.15525	4	74.8801	1	382	28
2.15537	5	69.8074	1	382	28
2.1555	6	66.8565	1	382	28
2.15562	1	73.2628	1	382	28
2.15563	1	75.7608	1	382	28
2.15564	1	70.2489	1	382	28
2.15565	1	65.5573	1	382	28
2.15575	2	82.6259	1	382	28
2.15587	1	83.6549	1	382	28
2.18812	3	73.2381	1	382	28
2.18824	4	75.2238	1	382	28
2.18837	5	68.9951	1	382	28
2.18849	6	64.2797	1	382	28
2.18862	1	74.5216	1	382	28
2.18863	1	75.936	1	382	28
2.18864	1	70.1148	1	382	28
2.18865	1	66.4224	1	382	28
2.18874	2	82.174	1	382	28
2.18887	1	81.9337	1	382	28
2.22112	3	75.6937	1	382	28
2.22124	4	75.4788	1	382	28
2.22137	5	70.1463	1	382	28
2.22149	6	65.7907	1	382	28
2.22162	1	77.5675	1	382	28
2.22163	1	76.219	1	382	28
2.22163	1	71.067	1	382	28
2.22164	1	69.0775	1	382	28
2.22174	2	82.7643	1	382	28
2.22187	1	82.5295	1	382	28
2.25411	3	77.5651	1	382	28
2.25424	4	75.8635	1	382	28
2.25436	5	71.8431	1	382	28
2.25449	6	68.2024	1	382	28
2.25461	1	78.6788	1	382	28
2.25462	1	74.3609	1	382	28
2.25463	1	69.1485	1	382	28
2.25464	1	69.2952	1	382	28
2.25474	2	81.4665	1	382	28
2.25486	1	79.2843	1	382	28
2.28711	3	76.9478	1	382	28
2.28724	4	75.0157	1	382	28
2.28736	5	69.0282	1	382	28
2.28749	6	68.6078	1	382	28
2.28761	1	77.1498	1	382	28
2.28762	1	73.4943	1	382	28
2.28763	1	71.4741	1	382	28
2.28764	1	67.9934	1	382	28
2.28774	2	80.1012	1	382	28
2.28786	1	81.5781	1	382	28
2.32011	3	77.5416	1	382	28
2.32024	4	74.8008	1	382	28
2.32036	5	71.6531	1	382	28
2.32049	6	68.9216	1	382	28
2.32061	1	76.674	1	382	28
2.32062	1	77.0799	1	382	28
2.32063	1	73.3849	1	382	28
2.32064	1	68.3974	1	382	28
2.32074	2	82.7067	1	382	28
2.32086	1	82.8438	1	382	28
2.35311	3	76.7179	1	382	28
2.35323	4	75.6413	1	382	28
2.35336	5	71.0182	1	382	28
2.35348	6	69.2907	1	382	28
2.35361	1	77.042	1	382	28
2.35362	1	74.7286	1	382	28
2.35363	1	69.0102	1	382	28
2.35364	1	71.403	1	382	28
2.35373	2	81.714	1	382	28
2.35386	1	83.1001	1	382	28
2.38611	3	78.0914	1	382	28
2.38623	4	76.2442	1	382	28
2.38636	5	70.2733	1	382	28
2.38648	6	68.5801	1	382	28
2.38661	1	78.0522	1	382	28
2.38662	1	77.5287	1	382	28
2.38662	1	68.3975	1	382	28
2.38663	1	67.554	1	382	28
2.38673	2	83.2318	1	382	28
2.38686	1	82.2196	1	382	28
2.4191	3	78.636	1	382	28
2.41923	4	77.1531	1	382	28
2.41935	5	70.439	1	382	28
2.41948	6	68.4929	1	382	28
2.4196	1	78.1455	1	382	28
2.41961	1	75.8426	1	382	28
2.41962	1	70.4277	1	382	28
2.41963	1	64.439	1	382	28
2.41973	2	81.8344	1	382	28
2.41985	1	80.5369	1	382	28
2.4521	3	78.8164	1	382	28
2.45223	4	76.1406	1	382	28
2.45235	5	69.9722	1	382	28
2.45248	6	63.5619	1	382	28
2.4526	1	79.3167	1	382	28
2.45261	1	77.0059	1	382	28
2.45262	1	70.4243	1	382	28
2.45263	1	64.4921	1	382	28
2.45273	2	80.302	1	382	28
2.45285	1	80.8612	1	382	28
2.4851	3	79.7414	1	382	28
2.48522	4	76.7575	1	382	28
2.48535	5	72.1627	1	382	28
2.48547	6	61.7906	1	382	28
2.4856	1	78.1536	1	382	28
2.48561	1	75.2313	1	382	28
2.48562	1	74.9461	1	382	28
2.48563	1	63.4403	1	382	28
2.48572	2	79.806	1	382	28
2.48585	1	81.3876	1	382	28
2.5181	3	76.3276	1	382	28
2.51822	4	72.4877	1	382	28
2.51835	5	74.5946	1	382	28
2.51847	6	63.5497	1	382	28
2.5186	1	76.7107	1	382	28
2.51861	1	71.47	1	382	28
2.51862	1	73.4559	1	382	28
2.51862	1	59.0394	1	382	28
2.51872	2	82.6255	1	382	28
2.51885	1	81.4633	1	382	28
2.5511	3	76.9602	1	382	28
2.55122	4	71.6078	1	382	28
2.55135	5	72.0851	1	382	28
2.55147	6	63.1825	1	382	28
2.5516	1	77.8077	1	382	28
2.5516	1	72.8288	1	382	28
2.55161	1	70.1549	1	382	28
2.55162	1	63.2383	1	382	28
2.55172	2	80.8881	1	382	28
2.55185	1	80.2961	1	382	28
2.58409	3	78.2382	1	382	28
2.58422	4	73.0127	1	382	28
2.58434	5	70.8839	1	382	28
2.58447	6	64.9628	1	382	28
2.58459	1	79.2504	1	382	28
2.5846	1	72.7889	1	382	28
2.58461	1	70.3153	1	382	28
2.58462	1	65.7796	1	382	28
2.58472	2	79.6503	1	382	28
2.58484	1	78.5282	1	382	28
2.61709	3	78.4712	1	382	28
2.61722	4	71.9995	1	382	28
2.61734	5	71.1708	1	382	28
2.61747	6	65.7994	1	382	28
2.61759	1	77.479	1	382	28
2.6176	1	72.4625	1	382	28
2.61761	1	70.4642	1	382	28
2.61762	1	63.638	1	382	28
2.61772	2	79.3082	1	382	28
2.61784	1	81.019	1	382	28
2.65009	3	75.7292	1	382	28
2.65021	4	73.2568	1	382	28
2.65034	5	69.2488	1	382	28
2.65046	6	64.6405	1	382	28
2.65059	1	75.5455	1	382	28
2.6506	1	71.8957	1	382	28
2.65061	1	68.7116	1	382	28
2.65062	1	63.9913	1	382	28
2.65071	2	83.9199	1	382	28
2.65084	1	82.852	1	382	28
2.68309	3	74.1681	1	382	28
2.68321	4	71.8509	1	382	28
2.68334	5	69.0373	1	382	28
2.68346	6	64.104	1	382	28
2.68359	1	72.7282	1	382	28
2.6836	1	73.0589	1	382	28
2.68361	1	67.8762	1	382	28
2.68361	1	61.3954	1	382	28
2.68371	2	82.636	1	382	28
2.68384	1	83.7793	1	382	28
2.71609	3	72.2324	1	382	28
2.71621	4	73.2907	1	382	28
2.71634	5	69.9283	1	382	28
2.71646	6	60.2896	1	382	28
2.71659	1	74.2315	1	382	28
2.71659	1	75.1289	1	382	28
2.7166	1	69.3966	1	382	28
2.71661	1	63.8117	1	382	28
2.71671	2	80.5337	1	382	28
2.71684	1	79.6021	1	382	28
2.74908	3	74.0876	1	382	28
2.74921	4	75.4566	1	382	28
2.74933	5	69.23	1	382	28
2.74946	6	66.6961	1	382	28
2.74958	1	75.6034	1	382	28
2.74959	1	74.8111	1	382	28
2.7496	1	69.6014	1	382	28
2.74961	1	67.469	1	382	28
2.74971	2	79.9569	1	382	28
2.74983	1	78.9586	1	382	28
2.78208	3	75.6362	1	382	28
2.78221	4	71.1688	1	382	28
2.78233	5	67.7714	1	382	28
2.78246	6	68.5701	1	382	28
2.78258	1	75.597	1	382	28
2.78259	1	72.5081	1	382	28
2.7826	1	66.234	1	382	28
2.78261	1	68.5352	1	382	28
2.78271	2	78.864	1	382	28
2.78283	1	80.5919	1	382	28
2.81508	3	75.0698	1	382	28
2.8152	4	72.0256	1	382	28
2.81533	5	64.8554	1	382	28
2.81545	6	70.5674	1	382	28
2.81558	1	75.3005	1	382	28
2.81559	1	71.5547	1	382	28
2.8156	1	64.9934	1	382	28
2.81561	1	71.7734	1	382	28
2.8157	2	81.8896	1	382	28
2.81583	1	81.733	1	382	28
2.84808	3	77.099	1	382	28
2.8482	4	73.5935	1	382	28
2.84833	5	64.4551	1	382	28
2.84845	6	70.0012	1	382	28
2.84858	1	76.6676	1	382	28
2.84859	1	73.2902	1	382	28
2.84859	1	64.8885	1	382	28
2.8486	1	69.2632	1	382	28
2.8487	2	80.9098	1	382	28
2.84883	1	82.2512	1	382	28
2.88107	3	76.2976	1	382	28
2.8812	4	73.4972	1	382	28
2.88132	5	66.3445	1	382	28
2.88145	6	69.0328	1	382	28
2.88157	1	75.0542	1	382	28
2.88158	1	71.6967	1	382	28
2.88159	1	64.874	1	382	28
2.8816	1	67.1924	1	382	28
2.8817	2	80.8745	1	382	28
2.88182	1	82.7576	1	382	28
2.91407	3	75.9581	1	382	28
2.9142	4	72.1055	1	382	28
2.91432	5	62.2959	1	382	28
2.91445	6	64.4054	1	382	28
2.91457	1	77.0956	1	382	28
2.91458	1	70.3028	1	382	28
2.91459	1	64.6838	1	382	28
2.9146	1	66.0754	1	382	28
2.9147	2	82.9086	1	382	28
2.91482	1	82.0523	1	382	28
2.94707	3	79.3956	1	382	28
2.9472	4	70.3473	1	382	28
2.94732	5	66.1445	1	382	28
2.94745	6	67.273	1	382	28
2.94757	1	78.0381	1	382	28
2.94758	1	69.9962	1	382	28
2.94759	1	68.0628	1	382	28
2.9476	1	68.0467	1	382	28
2.9477	2	82.976	1	382	28
2.94782	1	82.3549	1	382	28
2.98007	3	77.3156	1	382	28
2.98019	4	68.7257	1	382	28
2.98032	5	68.4482	1	382	28
2.98044	6	66.1006	1	382	28
2.98057	1	76.058	1	382	28
2.98058	1	68.7736	1	382	28
2.98059	1	71.6787	1	382	28
2.98059	1	62.9703	1	382	28
2.98069	2	83.1775	1	382	28
2.98082	1	83.6024	1	382	28
3.01307	3	74.5898	1	382	28
3.01319	4	72.1397	1	382	28
3.01332	5	74.505	1	382	28
3.01344	6	60.7039	1	382	28
3.01357	1	75.193	1	382	28
3.01357	1	74.018	1	382	28
3.01358	1	76.1758	1	382	28
3.01359	1	62.5428	1	382	28
3.01369	2	85.2397	1	382	28
3.01382	1	84.7693	1	382	28
3.04606	3	76.2383	1	382	28
3.04619	4	74.8723	1	382	28
3.04631	5	74.1333	1	382	28
3.04644	6	63.3905	1	382	28
3.04656	1	73.6834	1	382	28
3.04657	1	74.3255	1	382	28
3.04658	1	72.2258	1	382	28
3.04659	1	61.811	1	382	28
3.04669	2	83.4025	1	382	28
3.04681	1	83.6372	1	382	28
3.07906	3	73.7468	1	382	28
3.07919	4	73.0395	1	382	28
3.07931	5	70.1547	1	382	28
3.07944	6	63.2473	1	382	28
3.07956	1	75.9745	1	382	28
3.07957	1	73.4024	1	382	28
3.07958	1	69.855	1	382	28
3.07959	1	63.9805	1	382	28
3.07969	2	83.9394	1	382	28
3.07981	1	82.381	1	382	28
3.11206	3	74.6553	1	382	28
3.11218	4	72.7678	1	382	28
3.11231	5	68.6667	1	382	28
3.11243	6	65.1176	1	382	28
3.11256	1	75.2028	1	382	28
3.11257	1	72.3224	1	382	28
3.11258	1	67.3298	1	382	28
3.11259	1	67.7375	1	382	28
3.11268	2	81.1819	1	382	28
3.11281	1	80.6071	1	382	28
3.14506	3	74.1427	1	382	28
3.14518	4	72.3227	1	382	28
3.14531	5	67.8379	1	382	28
3.14543	6	68.2789	1	382	28
3.14556	1	74.7426	1	382	28
3.14557	1	71.8189	1	382	28
3.14558	1	69.8873	1	382	28
3.14558	1	70.9384	1	382	28
3.14568	2	80.5931	1	382	28
3.14581	1	79.8039	1	382	28
3.17806	3	74.4489	1	382	28
3.17818	4	72.0337	1	382	28
3.17831	5	71.245	1	382	28
3.17843	6	68.0952	1	382	28
3.17856	1	73.9283	1	382	28
3.17856	1	70.0858	1	382	28
3.17857	1	68.8177	1	382	28
3.17858	1	66.243	1	382	28
3.17868	2	75.7328	1	382	28
3.17881	1	77.5004	1	382	28
3.21105	3	73.6329	1	382	28
3.21118	4	70.2982	1	382	28
3.2113	5	67.2575	1	382	28
3.21143	6	63.4833	1	382	28
3.21155	1	74.6125	1	382	28
3.21156	1	71.8014	1	382	28
3.21157	1	65.8728	1	382	28
3.21158	1	64.9577	1	382	28
3.21168	2	77.4696	1	382	28
3.2118	1	76.8127	1	382	28
3.24405	3	73.8135	1	382	28
3.24418	4	72.3152	1	382	28
3.2443	5	67.0351	1	382	28
3.24443	6	64.0968	1	382	28
3.24455	1	75.7605	1	382	28
3.24456	1	72.487	1	382	28
3.24457	1	70.3072	1	382	28
3.24458	1	64.3485	1	382	28
3.24468	2	76.1377	1	382	28
3.2448	1	78.9224	1	382	28
3.27705	3	75.2745	1	382	28
3.27717	4	71.2403	1	382	28
3.2773	5	70.0031	1	382	28
3.27742	6	62.5621	1	382	28
3.27755	1	75.7716	1	382	28
3.27756	1	74.0594	1	382	28
3.27757	1	71.2911	1	382	28
3.27758	1	61.3529	1	382	28
3.27767	2	77.1395	1	382	28
3.2778	1	78.3096	1	382	28
3.31005	3	75.1385	1	382	28
3.31017	4	73.0184	1	382	28
3.3103	5	73.2327	1	382	28
3.31042	6	61.7701	1	382	28
3.31055	1	76.7973	1	382	28
3.31056	1	72.501	1	382	28
3.31056	1	69.8041	1	382	28
3.31057	1	62.241	1	382	28
3.31067	2	77.3506	1	382	28
3.3108	1	78.0755	1	382	28
3.34304	3	78.1436	1	382	28
3.34317	4	73.3979	1	382	28
3.34329	5	69.9368	1	382	28
3.34342	6	63.3625	1	382	28
3.34354	1	78.0388	1	382	28
3.34355	1	74.2672	1	382	28
3.34356	1	68.3971	1	382	28
3.34357	1	63.3557	1	382	28
3.34367	2	79.4876	1	382	28
3.34379	1	79.0004	1	382	28
3.37604	3	76.9328	1	382	28
3.37617	4	73.782	1	382	28
3.37629	5	67.3575	1	382	28
3.37642	6	62.6137	1	382	28
3.37654	1	76.2341	1	382	28
3.37655	1	74.7838	1	382	28
3.37656	1	67.2885	1	382	28
3.37657	1	63.3716	1	382	28
3.37667	2	79.3954	1	382	28
3.37679	1	80.6313	1	382	28
3.40904	3	76.627	1	382	28
3.40917	4	74.035	1	382	28
3.40929	5	68.7888	1	382	28
3.40942	6	64.2013	1	382	28
3.40954	1	75.9192	1	382	28
3.40955	1	73.8589	1	382	28
3.40956	1	68.348	1	382	28
3.40957	1	66.5542	1	382	28
3.40967	2	79.3018	1	382	28
3.40979	1	79.7844	1	382	28
3.44204	3	75.0731	1	382	28
3.44216	4	72.2848	1	382	28
3.44229	5	68.8265	1	382	28
3.44241	6	69.6667	1	382	28
3.44254	1	75.1116	1	382	28
3.44255	1	71.1403	1	382	28
3.44256	1	68.7025	1	382	28
3.44257	1	70.0815	1	382	28
3.44266	2	81.6604	1	382	28
3.44279	1	83.2812	1	382	28
3.47504	3	75.7371	1	382	28
3.47516	4	70.5997	1	382	28
3.47529	5	68.0697	1	382	28
3.47541	6	70.554	1	382	28
3.47554	1	74.3852	1	382	28
3.47555	1	71.6128	1	382	28
3.47555	1	68.8862	1	382	28
3.47556	1	68.7925	1	382	28
3.47566	2	82.5084	1	382	28
3.47579	1	83.6239	1	382	28
3.50803	3	75.1765	1	382	28
3.50816	4	69.7354	1	382	28
3.50828	5	68.3521	1	382	28
3.50841	6	66.5658	1	382	28
3.50853	1	77.9982	1	382	28
3.50854	1	69.7534	1	382	28
3.50855	1	66.6244	1	382	28
3.50856	1	64.7993	1	382	28
3.50866	2	83.843	1	382	28
3.50878	1	83.9494	1	382	28
3.54103	3	78.6485	1	382	28
3.54116	4	71.0918	1	382	28
