1.01233	1200	0	1
1.01358	1200	0	1
1.03321	1200	1	1.033
1.03346	1200	1	1.033
1.06621	1200	2	1.066
1.06646	1200	2	1.066
1.09921	1200	3	1.099
1.09946	1200	3	1.099
1.1322	1200	4	1.132
1.13245	1200	4	1.132
1.1652	1200	5	1.165
1.16545	1200	5	1.165
1.1982	1200	6	1.198
1.19845	1200	6	1.198
1.2312	1200	7	1.231
1.23145	1200	7	1.231
1.2642	1200	8	1.264
1.26445	1200	8	1.264
1.29719	1200	9	1.297
1.29744	1200	9	1.297
1.33019	1200	10	1.33
1.33044	1200	10	1.33
1.36319	1200	11	1.363
1.36344	1200	11	1.363
1.39619	1200	12	1.396
1.39644	1200	12	1.396
1.42919	1200	13	1.429
1.42944	1200	13	1.429
1.46218	1200	14	1.462
1.46243	1200	14	1.462
1.49518	1200	15	1.495
1.49543	1200	15	1.495
1.52818	1200	16	1.528
1.52843	1200	16	1.528
1.56118	1200	17	1.561
1.56143	1200	17	1.561
1.59417	1200	18	1.594
1.59442	1200	18	1.594
1.62717	1200	19	1.627
1.62742	1200	19	1.627
1.66017	1200	20	1.66
1.66042	1200	20	1.66
1.69317	1200	21	1.693
1.69342	1200	21	1.693
1.72617	1200	22	1.726
1.72642	1200	22	1.726
1.75916	1200	23	1.759
1.75941	1200	23	1.759
1.79216	1200	24	1.792
1.79241	1200	24	1.792
1.82516	1200	25	1.825
1.82541	1200	25	1.825
1.85816	1200	26	1.858
1.85841	1200	26	1.858
1.89116	1200	27	1.891
1.89141	1200	27	1.891
1.92415	1200	28	1.924
1.9244	1200	28	1.924
1.95715	1200	29	1.957
1.9574	1200	29	1.957
1.99015	1200	30	1.99
1.9904	1200	30	1.99
2.02315	1200	31	2.023
2.0234	1200	31	2.023
2.05615	1200	32	2.056
2.0564	1200	32	2.056
2.08914	1200	33	2.089
2.08939	1200	33	2.089
2.12214	1200	34	2.122
2.12239	1200	34	2.122
2.15514	1200	35	2.155
2.15539	1200	35	2.155
2.18814	1200	36	2.188
2.18839	1200	36	2.188
2.22113	1200	37	2.221
2.22138	1200	37	2.221
2.25413	1200	38	2.254
2.25438	1200	38	2.254
2.28713	1200	39	2.287
2.28738	1200	39	2.287
2.32013	1200	40	2.32
2.32038	1200	40	2.32
2.35313	1200	41	2.353
2.35338	1200	41	2.353
2.38612	1200	42	2.386
2.38637	1200	42	2.386
2.41912	1200	43	2.419
2.41937	1200	43	2.419
2.45212	1200	44	2.452
2.45237	1200	44	2.452
2.48512	1200	45	2.485
2.48537	1200	45	2.485
2.51812	1200	46	2.518
2.51837	1200	46	2.518
2.55111	1200	47	2.551
2.55136	1200	47	2.551
2.58411	1200	48	2.584
2.58436	1200	48	2.584
2.61711	1200	49	2.617
2.61736	1200	49	2.617
2.65011	1200	50	2.65
2.65036	1200	50	2.65
2.68311	1200	51	2.683
2.68336	1200	51	2.683
2.7161	1200	52	2.716
2.71635	1200	52	2.716
2.7491	1200	53	2.749
2.74935	1200	53	2.749
2.7821	1200	54	2.782
2.78235	1200	54	2.782
2.8151	1200	55	2.815
2.81535	1200	55	2.815
2.84809	1200	56	2.848
2.84834	1200	56	2.848
2.88109	1200	57	2.881
2.88134	1200	57	2.881
2.91409	1200	58	2.914
2.91434	1200	58	2.914
2.94709	1200	59	2.947
2.94734	1200	59	2.947
2.98009	1200	60	2.98
2.98034	1200	60	2.98
3.01308	1200	61	3.013
3.01333	1200	61	3.013
3.04608	1200	62	3.046
3.04633	1200	62	3.046
3.07908	1200	63	3.079
3.07933	1200	63	3.079
3.11208	1200	64	3.112
3.11233	1200	64	3.112
3.14508	1200	65	3.145
3.14533	1200	65	3.145
3.17807	1200	66	3.178
3.17832	1200	66	3.178
3.21107	1200	67	3.211
3.21132	1200	67	3.211
3.24407	1200	68	3.244
3.24432	1200	68	3.244
3.27707	1200	69	3.277
3.27732	1200	69	3.277
3.31006	1200	70	3.31
3.31031	1200	70	3.31
3.34306	1200	71	3.343
3.34331	1200	71	3.343
3.37606	1200	72	3.376
3.37631	1200	72	3.376
3.40906	1200	73	3.409
3.40931	1200	73	3.409
3.44206	1200	74	3.442
3.44231	1200	74	3.442
3.47505	1200	75	3.475
3.4753	1200	75	3.475
3.50805	1200	76	3.508
3.5083	1200	76	3.508
3.54105	1200	77	3.541
3.5413	1200	77	3.541
3.57405	1200	78	3.574
3.5743	1200	78	3.574
3.60705	1200	79	3.607
3.6073	1200	79	3.607
3.64004	1200	80	3.64
3.64029	1200	80	3.64
3.67304	1200	81	3.673
3.67329	1200	81	3.673
3.70604	1200	82	3.706
3.70629	1200	82	3.706
3.73904	1200	83	3.739
3.73929	1200	83	3.739
3.77204	1200	84	3.772
3.77229	1200	84	3.772
3.80503	1200	85	3.805
3.80528	1200	85	3.805
3.83803	1200	86	3.838
3.83828	1200	86	3.838
3.87103	1200	87	3.871
3.87128	1200	87	3.871
3.90403	1200	88	3.904
3.90428	1200	88	3.904
3.93715	1200	89	3.937
3.93727	1200	89	3.937
3.97015	1200	90	3.97
3.97027	1200	90	3.97
4.00315	1200	91	4.003
4.00327	1200	91	4.003
4.03614	1200	92	4.036
4.03627	1200	92	4.036
4.06914	1200	93	4.069
4.06927	1200	93	4.069
4.10214	1200	94	4.102
4.10226	1200	94	4.102
4.13514	1200	95	4.135
4.13526	1200	95	4.135
4.16814	1200	96	4.168
4.16826	1200	96	4.168
4.20113	1200	97	4.201
4.20126	1200	97	4.201
4.23413	1200	98	4.234
4.23426	1200	98	4.234
4.26713	1200	99	4.267
4.26725	1200	99	4.267
