1.02031	6500	0	1
1.02056	6500	0	1
1.03119	6500	1	1.02
1.03157	6500	1	1.02
1.0403	6500	2	1.04
1.04055	6500	2	1.04
1.0603	6500	3	1.06
1.06055	6500	3	1.06
1.0803	6500	4	1.08
1.08055	6500	4	1.08
1.1003	6500	5	1.1
1.10055	6500	5	1.1
1.12029	6500	6	1.12
1.12054	6500	6	1.12
1.14029	6500	7	1.14
1.14054	6500	7	1.14
1.16029	6500	8	1.16
1.16054	6500	8	1.16
1.18029	6500	9	1.18
1.18054	6500	9	1.18
1.20029	6500	10	1.2
1.20054	6500	10	1.2
1.22029	6500	11	1.22
1.22054	6500	11	1.22
1.24029	6500	12	1.24
1.24054	6500	12	1.24
1.26029	6500	13	1.26
1.26054	6500	13	1.26
1.28028	6500	14	1.28
1.28053	6500	14	1.28
1.30028	6500	15	1.3
1.30053	6500	15	1.3
1.32028	6500	16	1.32
1.32053	6500	16	1.32
1.34028	6500	17	1.34
1.34053	6500	17	1.34
1.36028	6500	18	1.36
1.36053	6500	18	1.36
1.38028	6500	19	1.38
1.38053	6500	19	1.38
1.40028	6500	20	1.4
1.40053	6500	20	1.4
1.42028	6500	21	1.42
1.42053	6500	21	1.42
1.44027	6500	22	1.44
1.44052	6500	22	1.44
1.46027	6500	23	1.46
1.46052	6500	23	1.46
1.48027	6500	24	1.48
1.48052	6500	24	1.48
1.50027	6500	25	1.5
1.50052	6500	25	1.5
1.52027	6500	26	1.52
1.52052	6500	26	1.52
1.54027	6500	27	1.54
1.54052	6500	27	1.54
1.56027	6500	28	1.56
1.56052	6500	28	1.56
1.58026	6500	29	1.58
1.58051	6500	29	1.58
1.60026	6500	30	1.6
1.60051	6500	30	1.6
1.62026	6500	31	1.62
1.62051	6500	31	1.62
1.64026	6500	32	1.64
1.64051	6500	32	1.64
1.66026	6500	33	1.66
1.66051	6500	33	1.66
1.68026	6500	34	1.68
1.68051	6500	34	1.68
1.70026	6500	35	1.7
1.70051	6500	35	1.7
1.72026	6500	36	1.72
1.72051	6500	36	1.72
1.74025	6500	37	1.74
1.7405	6500	37	1.74
1.76025	6500	38	1.76
1.7605	6500	38	1.76
1.78025	6500	39	1.78
1.7805	6500	39	1.78
1.80025	6500	40	1.8
1.8005	6500	40	1.8
1.82025	6500	41	1.82
1.8205	6500	41	1.82
1.84025	6500	42	1.84
1.8405	6500	42	1.84
1.86025	6500	43	1.86
1.8605	6500	43	1.86
1.88025	6500	44	1.88
1.8805	6500	44	1.88
1.90024	6500	45	1.9
1.90049	6500	45	1.9
1.92024	6500	46	1.92
1.92049	6500	46	1.92
1.94024	6500	47	1.94
1.94049	6500	47	1.94
1.96024	6500	48	1.96
1.96049	6500	48	1.96
1.98024	6500	49	1.98
1.98049	6500	49	1.98
2.00024	6500	50	2
2.00049	6500	50	2
2.02024	6500	51	2.02
2.02049	6500	51	2.02
2.04024	6500	52	2.04
2.04049	6500	52	2.04
2.06023	6500	53	2.06
2.06048	6500	53	2.06
2.08023	6500	54	2.08
2.08048	6500	54	2.08
2.10023	6500	55	2.1
2.10048	6500	55	2.1
2.12023	6500	56	2.12
2.12048	6500	56	2.12
2.14023	6500	57	2.14
2.14048	6500	57	2.14
2.16023	6500	58	2.16
2.16048	6500	58	2.16
2.18023	6500	59	2.18
2.18048	6500	59	2.18
2.20023	6500	60	2.2
2.20048	6500	60	2.2
2.22022	6500	61	2.22
2.22047	6500	61	2.22
2.24022	6500	62	2.24
2.24047	6500	62	2.24
2.26022	6500	63	2.26
2.26047	6500	63	2.26
2.28022	6500	64	2.28
2.28047	6500	64	2.28
2.30022	6500	65	2.3
2.30047	6500	65	2.3
2.32022	6500	66	2.32
2.32047	6500	66	2.32
2.34022	6500	67	2.34
2.34047	6500	67	2.34
2.36022	6500	68	2.36
2.36046	6500	68	2.36
2.38021	6500	69	2.38
2.38046	6500	69	2.38
2.40021	6500	70	2.4
2.40046	6500	70	2.4
2.42021	6500	71	2.42
2.42046	6500	71	2.42
2.44021	6500	72	2.44
2.44046	6500	72	2.44
2.46021	6500	73	2.46
2.46046	6500	73	2.46
2.48021	6500	74	2.48
2.48046	6500	74	2.48
2.50021	6500	75	2.5
2.50046	6500	75	2.5
2.5202	6500	76	2.52
2.52045	6500	76	2.52
2.5402	6500	77	2.54
2.54045	6500	77	2.54
2.5602	6500	78	2.56
2.56045	6500	78	2.56
2.5802	6500	79	2.58
2.58045	6500	79	2.58
2.6002	6500	80	2.6
2.60045	6500	80	2.6
2.6202	6500	81	2.62
2.62045	6500	81	2.62
2.6402	6500	82	2.64
2.64045	6500	82	2.64
2.6602	6500	83	2.66
2.66045	6500	83	2.66
2.68019	6500	84	2.68
2.68044	6500	84	2.68
2.70019	6500	85	2.7
2.70044	6500	85	2.7
2.72019	6500	86	2.72
2.72044	6500	86	2.72
2.74019	6500	87	2.74
2.74044	6500	87	2.74
2.76019	6500	88	2.76
2.76044	6500	88	2.76
2.78019	6500	89	2.78
2.78044	6500	89	2.78
2.80019	6500	90	2.8
2.80044	6500	90	2.8
2.82019	6500	91	2.82
2.82044	6500	91	2.82
2.84018	6500	92	2.84
2.84043	6500	92	2.84
2.86018	6500	93	2.86
2.86043	6500	93	2.86
2.88018	6500	94	2.88
2.88043	6500	94	2.88
2.90018	6500	95	2.9
2.90043	6500	95	2.9
2.92018	6500	96	2.92
2.92043	6500	96	2.92
2.94018	6500	97	2.94
2.94043	6500	97	2.94
2.96018	6500	98	2.96
2.96043	6500	98	2.96
2.98018	6500	99	2.98
2.98043	6500	99	2.98
