1.02023	6000	0	1
1.02548	6000	0	1
3.00017	6000	1	3
3.00042	6000	1	3
5.00016	6000	2	5
5.00029	6000	2	5
7.00016	6000	3	7
7.00053	6000	3	7
9.00016	6000	4	9
9.00041	6000	4	9
11.0003	6000	5	11
11.0009	6000	5	11
13.0002	6000	6	13
13.0008	6000	6	13
15.0004	6000	7	15
15.0006	6000	7	15
17.0003	6000	8	17
17.0005	6000	8	17
19.0001	6000	9	19
19.0004	6000	9	19
21.0001	6000	10	21
21.0003	6000	10	21
23.0001	6000	11	23
23.0005	6000	11	23
25.0001	6000	12	25
25.0004	6000	12	25
27.0003	6000	13	27
27.0009	6000	13	27
29.0001	6000	14	29
29.0008	6000	14	29
